filename,label,filepath
male_1157.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1157.jpg
male_1158.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1158.jpg
male_1159.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1159.jpg
male_116.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_116.jpg
male_1160.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1160.jpg
male_1161.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1161.jpg
male_1162.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1162.jpg
male_1163.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1163.jpg
male_1164.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1164.jpg
male_1165.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1165.jpg
male_1166.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1166.jpg
male_1167.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1167.jpg
male_1168.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1168.jpg
male_1169.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1169.jpg
male_117.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_117.jpg
male_1170.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1170.jpg
male_1171.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1171.jpg
male_1172.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1172.jpg
male_1173.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1173.jpg
male_1174.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1174.jpg
male_1175.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1175.jpg
male_1176.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1176.jpg
male_1177.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1177.jpg
male_1178.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1178.jpg
male_1179.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1179.jpg
male_118.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_118.jpg
male_1180.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1180.jpg
male_1181.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1181.jpg
male_1182.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1182.jpg
male_1183.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1183.jpg
male_1184.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1184.jpg
male_1185.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1185.jpg
male_1186.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1186.jpg
male_1187.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1187.jpg
male_1188.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1188.jpg
male_1189.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1189.jpg
male_119.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_119.jpg
male_1190.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1190.jpg
male_1191.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1191.jpg
male_1192.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1192.jpg
male_1193.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1193.jpg
male_1194.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1194.jpg
male_1195.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1195.jpg
male_1196.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1196.jpg
male_1197.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1197.jpg
male_1198.jpg,male,C:\Users\RISHI BOHRA\OneDrive\Desktop\DMA_dataset\Images\male_faces\male_1198.jpg
